label,cls
2682,w_3dd210a
2683,w_a58f64d
2684,w_88083bc
2685,w_bbc4e7c
2686,w_11138db
2687,w_b0aed4a
2688,w_0f89e72
2689,w_8d9c6fc
2690,w_f64658b
2691,w_711aaa1
2692,w_8dddd45
2693,w_55647bd
2694,w_a422d00
2695,w_c027e4e
2696,w_2fd73d9
2697,w_5e3d9d0
2698,w_adffd9c
2699,w_4095207
2700,w_ba332ae
2701,w_5f84b1a
2702,w_06b6f60
2703,w_7e93962
2704,w_39f2064
2705,w_7f1f728
2706,w_5f2b407
2707,w_a25caa9
2708,w_2270691
2709,w_a5deba3
2710,w_a846944
2711,w_0600ecf
2712,w_186bcab
2713,w_65e519b
2714,w_893e77a
2715,w_7fc15e6
2716,w_0cb6294
2717,w_a30882c
2718,w_09be3ad
2719,w_d1ffed1
2720,w_381c6aa
2721,w_6ab7b53
2722,w_7a8ce5a
2723,w_a69bb2b
2724,w_e86cf21
2725,w_5a6bf1f
2726,w_8b1d546
2727,w_d49402a
2728,w_0be0d81
2729,w_a91600a
2730,w_44cb3ee
2731,w_dd60c18
2732,w_2d57dce
2733,w_d47a33f
2734,w_f6722e7
2735,w_1a70685
2736,w_dd086b2
2737,w_5919cf7
2738,w_e5893cb
2739,w_c6c73b2
2740,w_e3c0ae5
2741,w_e53334f
2742,w_31fb9f0
2743,w_daeb296
2744,w_a4b6a86
2745,w_585e948
2746,w_7b1abbf
2747,w_d2f081f
2748,w_0ee4d6d
2749,w_9e7021b
2750,w_5021993
2751,w_064ab78
2752,w_5e78545
2753,w_0acce53
2754,w_3fc8361
2755,w_d642d4e
2756,w_663a0d7
2757,w_dc89c4c
2758,w_4057481
2759,w_e93d181
2760,w_f8cf8ca
2761,w_549fbeb
2762,w_ec67c71
2763,w_8f50a1f
2764,w_591db29
2765,w_1e4e7a4
2766,w_12c3d3d
2767,w_899f659
2768,w_b4ad62f
2769,w_da0372d
2770,w_13550b4
2771,w_b5e3076
2772,w_c48ad3e
2773,w_36a853c
2774,w_2ac069f
2775,w_7cfaa82
2776,w_0a97a25
2777,w_8867074
2778,w_410142f
2779,w_7307089
2780,w_38770cd
2781,w_e03755a
2782,w_2f8aed7
2783,w_740dfd4
2784,w_54a5871
2785,w_cb7b682
2786,w_0ffc383
2787,w_059e347
2788,w_8e55648
2789,w_8ebb024
2790,w_7f867ec
2791,w_f6d32e2
2792,w_85f9040
2793,w_efa1fc7
2794,w_0ecff13
2795,w_ccca0db
2796,w_203e9d5
2797,w_754c69f
2798,w_a7d4668
2799,w_958b908
2800,w_e5c4335
2801,w_2c68b75
2802,w_bc8d634
2803,w_dbb786d
2804,w_44edba9
2805,w_9b6b87d
2806,w_e84ca75
2807,w_addcafa
2808,w_24ac53d
2809,w_37223f9
2810,w_8d5ede1
2811,w_5d0666e
2812,w_684ca15
2813,w_76106aa
2814,w_11f6df1
2815,w_db93738
2816,w_dbaa2b1
2817,w_c95a0ea
2818,w_9854838
2819,w_23e5a4c
2820,w_3f754d6
2821,w_c622a3f
2822,w_f185562
2823,w_dcf1fd1
2824,w_522ba14
2825,w_984a3fa
2826,w_25db560
2827,w_4a7080a
2828,w_ac49dc5
2829,w_7c6ad05
2830,w_530f87b
2831,w_a93c8f9
2832,w_e7aa703
2833,w_541b160
2834,w_92ed15f
2835,w_e45da8c
2836,w_7f45825
2837,w_d306246
2838,w_136337c
2839,w_1a536b2
2840,w_5dddfbe
2841,w_30d8376
2842,w_b4369cc
2843,w_985877e
2844,w_b39c722
2845,w_bf14813
2846,w_ad512ec
2847,w_f3865d6
2848,w_c9abb54
2849,w_ab6bb0a
2850,w_a2633d4
2851,w_b38374a
2852,w_38158d6
2853,w_fab0b50
2854,w_96b697f
2855,w_7324cf5
2856,w_8bcf29b
2857,w_981a39b
2858,w_b7fe199
2859,w_14964c1
2860,w_2341d0a
2861,w_1dc6d62
2862,w_0f92544
2863,w_d4a27fb
2864,w_d7ddf9c
2865,w_8209e5c
2866,w_17cb04d
2867,w_1c30ba6
2868,w_43c0762
2869,w_f022f78
2870,w_f9bd832
2871,w_a528ab1
2872,w_0337aa5
2873,w_3ae3603
2874,w_f3d98bc
2875,w_67c1b6f
2876,w_daf162a
2877,w_39c7462
2878,w_ee23a5f
2879,w_0bd3671
2880,w_9434f0c
2881,w_9ad963f
2882,w_d6e437d
2883,w_f18af3b
2884,w_ec95acb
2885,w_e80641a
2886,w_1b67a2e
2887,w_cb38960
2888,w_09d48d1
2889,w_639aed5
2890,w_b31d830
2891,w_b0fde68
2892,w_fcd8828
2893,w_6c803bf
2894,w_4f248f3
2895,w_37f17ad
2896,w_cf24f84
2897,w_0c42dba
2898,w_15928c6
2899,w_900f9eb
2900,w_79c30e7
2901,w_0988bbb
2902,w_60c5ba0
2903,w_0c93f94
2904,w_ffa7427
2905,w_6315bc6
2906,w_dbbe0d4
2907,w_d89b29e
2908,w_fb2b2c2
2909,w_0a71e87
2910,w_a1d95a3
2911,w_e3b236d
2912,w_799556e
2913,w_4c8244d
2914,w_ab161f7
2915,w_e62680c
2916,w_76ebad6
2917,w_5bdcd94
2918,w_0fc4835
2919,w_2c0af5e
2920,w_b96c08e
2921,w_bf31e4a
2922,w_2eb180f
2923,w_9a58d5c
2924,w_04c841c
2925,w_c87651d
2926,w_a779e16
2927,w_90201e3
2928,w_03fcd5d
2929,w_e55a554
2930,w_f188f95
2931,w_e0818df
2932,w_81df82e
2933,w_6b2995b
2934,w_3b3b9b2
2935,w_dad56c9
2936,w_05ec84e
2937,w_6249155
2938,w_97493dd
2939,w_aca9607
2940,w_d8421c1
2941,w_3db53dc
2942,w_02a768d
2943,w_a25d46c
2944,w_60ad873
2945,w_d32adcd
2946,w_45461e6
2947,w_f98d12b
2948,w_679f2eb
2949,w_c11932e
2950,w_fe5e78b
2951,w_ba8c7bc
2952,w_f8c9150
2953,w_a96d4dc
2954,w_bdafa8d
2955,w_c39c56e
2956,w_0ae998f
2957,w_7d2d70c
2958,w_69df882
2959,w_3461d6d
2960,w_b1d054c
2961,w_8968506
2962,w_452f14f
2963,w_e74980b
2964,w_a965f14
2965,w_b932b22
2966,w_3dc5e74
2967,w_de2ff33
2968,w_1dff010
2969,w_cd88a48
2970,w_6c8601e
2971,w_994ff96
2972,w_2855124
2973,w_41afa58
2974,w_3572e7e
2975,w_4fb3c95
2976,w_660195e
2977,w_c94f464
2978,w_09e0cbf
2979,w_0466071
2980,w_f53deac
2981,w_38954da
2982,w_25067c8
2983,w_f4e0748
2984,w_6992521
2985,w_cb7d1b5
2986,w_e0efc4f
2987,w_f7d5919
2988,w_187e235
2989,w_41a79d7
2990,w_5c23454
2991,w_e2920e1
2992,w_f70f725
2993,w_c5f9e78
2994,w_e594616
2995,w_88e679c
2996,w_e41f2fa
2997,w_e7f03cf
2998,w_22bcbd6
2999,w_44ef2b8
3000,w_707a3c3
3001,w_794effc
3002,w_c0bb183
3003,w_56b9dcd
3004,w_8c9ed42
3005,w_6398e9d
3006,w_307065e
3007,w_9d0e84a
3008,w_8a1ab00
3009,w_1161030
3010,w_b8cba61
3011,w_1f09cdd
3012,w_bd1dbed
3013,w_8c957e0
3014,w_a950d1c
3015,w_4e03f66
3016,w_5102893
3017,w_cbd49f8
3018,w_0a0cf7d
3019,w_376a413
3020,w_b5fc897
3021,w_b604c18
3022,w_0d733a5
3023,w_f79b3f9
3024,w_60d8778
3025,w_c0d1701
3026,w_02facde
3027,w_e8c35dc
3028,w_cc5fae7
3029,w_826dc6d
3030,w_23dce10
3031,w_0b3c02c
3032,w_4b1fad6
3033,w_7fe3551
3034,w_419226b
3035,w_73e5530
3036,w_da0f481
3037,w_61c1f9c
3038,w_6b82ccc
3039,w_8397970
3040,w_3f8f5aa
3041,w_7e1eb95
3042,w_5cef366
3043,w_91f80eb
3044,w_aa7a302
3045,w_f0d8be1
3046,w_49f3a91
3047,w_4ebeafb
3048,w_29cc48b
3049,w_1ec267f
3050,w_ef67a6c
3051,w_bf3449f
3052,w_600faae
3053,w_ff5538f
3054,w_e840e4d
3055,w_2b3fe8e
3056,w_dea70b3
3057,w_406331a
3058,w_e1431ba
3059,w_cce912e
3060,w_6438b7d
3061,w_c8728f4
3062,w_83df8d5
3063,w_ef7cdd5
3064,w_b939998
3065,w_b95307d
3066,w_ce269ec
3067,w_97e9f7f
3068,w_613723e
3069,w_62799b5
3070,w_07fea3d
3071,w_64f3545
3072,w_9caed77
3073,w_69f4311
3074,w_f986587
3075,w_f4fc8cc
3076,w_6f31916
3077,w_19dc50f
3078,w_1dd8e68
3079,w_7d896ac
3080,w_285da1a
3081,w_8719b04
3082,w_aaafb64
3083,w_db0ad01
3084,w_bd43538
3085,w_ab2d17a
3086,w_3f91e04
3087,w_de20ab0
3088,w_8575984
3089,w_3565288
3090,w_7e49f1e
3091,w_bf77b13
3092,w_27633c3
3093,w_1f10750
3094,w_52b06b1
3095,w_351a1e1
3096,w_6a7478d
3097,w_ce01917
3098,w_338b130
3099,w_03dc41c
3100,w_07274b2
3101,w_d66572d
3102,w_83034c7
3103,w_df82632
3104,w_d3ed80e
3105,w_4c2d259
3106,w_b6ed5d2
3107,w_0626e4d
3108,w_a66b2a5
3109,w_498bf0d
3110,w_e9592d4
3111,w_b618751
3112,w_e58fbe3
3113,w_3f43888
3114,w_4af3e4e
3115,w_caf4286
3116,w_8d3b8b6
3117,w_e375961
3118,w_f6b952e
3119,w_95b6cc3
3120,w_c39fceb
3121,w_7895123
3122,w_a8f9a1e
3123,w_d651356
3124,w_b17f9ea
3125,w_367b996
3126,w_ed5a7c6
3127,w_2b1e2f5
3128,w_4f6c7e0
3129,w_2071a4c
3130,w_b0aabf9
3131,w_3e1bdd0
3132,w_3698eaf
3133,w_1e4c0ec
3134,w_9b804bd
3135,w_afe953f
3136,w_463b450
3137,w_2a1d45c
3138,w_33032d1
3139,w_636638f
3140,w_8c30867
3141,w_50729c4
3142,w_c01beb7
3143,w_4bf5cf7
3144,w_73d5489
3145,w_0c883eb
3146,w_1fc14e9
3147,w_5f8b9b9
3148,w_7133c9d
3149,w_3039e7a
3150,w_06ff732
3151,w_8d83172
3152,w_eb9027d
3153,w_41a260a
3154,w_ed67618
3155,w_7dc3fae
3156,w_666b072
3157,w_bd5cf0a
3158,w_7a892ea
3159,w_86cc90f
3160,w_e964ae8
3161,w_01a4234
3162,w_ba1befb
3163,w_3c9f80b
3164,w_777f59a
3165,w_9e7cada
3166,w_65ec378
3167,w_8148b95
3168,w_9122179
3169,w_8a3449f
3170,w_c45bfc3
3171,w_ba0366f
3172,w_4f0676a
3173,w_156c0db
3174,w_f6d425e
3175,w_6545984
3176,w_7e5cc5e
3177,w_78f64d1
3178,w_aafa5b5
3179,w_b2f1afa
3180,w_974ecab
3181,w_6dc88a6
3182,w_e158680
3183,w_c1c73c0
3184,w_3580734
3185,w_d8f0f46
3186,w_22d812d
3187,w_d9562f1
3188,w_e42c624
3189,w_913a2ad
3190,w_0ad6137
3191,w_b440303
3192,w_0156f27
3193,w_9b6d597
3194,w_c26f6db
3195,w_ef99fe9
3196,w_2b443f8
3197,w_514c62c
3198,w_2a51a27
3199,w_e4c8d6d
3200,w_826eb44
3201,w_c4c8491
3202,w_b6301f8
3203,w_170bacc
3204,w_59349ea
3205,w_dba0cd8
3206,w_4225bb3
3207,w_91c0a1d
3208,w_4fd48e7
3209,w_daf1085
3210,w_435ee6d
3211,w_104cc93
3212,w_90ec71a
3213,w_7f4a1f1
3214,w_e2ddc60
3215,w_58c3bf9
3216,w_ad1d93b
3217,w_6e120c4
3218,w_7f0700f
3219,w_16d2ae2
3220,w_b1a1d43
3221,w_d51a79f
3222,w_68a3df0
3223,w_79185c2
3224,w_a837660
3225,w_1f00cb7
3226,w_5cc2285
3227,w_fa473e6
3228,w_c0f3e88
3229,w_d1933be
3230,w_7440549
3231,w_15c39f4
3232,w_89d9c03
3233,w_d33592e
3234,w_771136b
3235,w_9151503
3236,w_905bf30
3237,w_4a17405
3238,w_c133ea8
3239,w_f6fb689
3240,w_21a1bdb
3241,w_5bdb7c2
3242,w_c91f758
3243,w_e603cc5
3244,w_057c418
3245,w_5a1b758
3246,w_e44d512
3247,w_e430ce0
3248,w_f0f56dc
3249,w_b46bd60
3250,w_d40f276
3251,w_be1f35d
3252,w_93a4f60
3253,w_6418af0
3254,w_ec354a5
3255,w_3e75bf3
3256,w_699be3a
3257,w_06dbe6b
3258,w_1908442
3259,w_53f79bc
3260,w_6c2d7ea
3261,w_c92b4f5
3262,w_7ed3719
3263,w_4fe4078
3264,w_78f2e92
3265,w_3c0e79e
3266,w_4427216
3267,w_c206494
3268,w_9dc4181
3269,w_4a43c71
3270,w_57186e5
3271,w_318e1d2
3272,w_030294d
3273,w_c708776
3274,w_4855bd3
3275,w_f4e03d4
3276,w_a1237e3
3277,w_a06bdc4
3278,w_b47a4a1
3279,w_a0ae961
3280,w_3027b8f
3281,w_d382236
3282,w_77e1d3f
3283,w_8abcb09
3284,w_bcad8eb
3285,w_60759c2
3286,w_93dcf76
3287,w_b64126b
3288,w_2bb8c37
3289,w_fc15159
3290,w_a21cc97
3291,w_b80a9c5
3292,w_059df09
3293,w_d11c53b
3294,w_9122e43
3295,w_2386a5a
3296,w_8e4abc9
3297,w_7a2dfd7
3298,w_acc33ca
3299,w_a56d9ff
3300,w_85b0d73
3301,w_25808d2
3302,w_227ed79
3303,w_df21074
3304,w_305ed07
3305,w_b6886e5
3306,w_d1b90d2
3307,w_449e238
3308,w_4476e55
3309,w_47906dc
3310,w_06f0fd3
3311,w_e8ba2d8
3312,w_9288973
3313,w_57a137f
3314,w_429e9ad
3315,w_79d4855
3316,w_8cf18ac
3317,w_d3ce445
3318,w_6f504c0
3319,w_fe6c1f3
3320,w_da63cba
3321,w_19eb1b8
3322,w_49ae15d
3323,w_a01d903
3324,w_771d855
3325,w_0e0e856
3326,w_3621c49
3327,w_07e92ee
3328,w_a34c992
3329,w_7c44934
3330,w_dbd28fa
3331,w_d014794
3332,w_23d3b1c
3333,w_8936f42
3334,w_d76d3bb
3335,w_cece268
3336,w_a2f5cc0
3337,w_02bb4cf
3338,w_3fc0946
3339,w_13c6b6b
3340,w_c4923b6
3341,w_83b2cab
3342,w_f9a09c6
3343,w_b8fdb8e
3344,w_5f50b5e
3345,w_aa3d7b8
3346,w_1489751
3347,w_6fcceaf
3348,w_898eb3b
3349,w_a18c856
3350,w_38a3f72
3351,w_fb7a56b
3352,w_8a66718
3353,w_759b647
3354,w_bdd0576
3355,w_b0e6fbe
3356,w_b820615
3357,w_e27cf3f
3358,w_1aea445
3359,w_17964ef
3360,w_a89920b
3361,w_7377b2b
3362,w_2a18a44
3363,w_d9fdd15
3364,w_b3cc032
3365,w_7759db0
3366,w_e26c35f
3367,w_23d3818
3368,w_70e49bc
3369,w_e4971dc
3370,w_5ffa454
3371,w_7ae398c
3372,w_be20b46
3373,w_7419e4b
3374,w_436a924
3375,w_ead305f
3376,w_a3a65b3
3377,w_9615cf1
3378,w_44237e0
3379,w_76048fe
3380,w_c2a602a
3381,w_a7ac222
3382,w_c5333e2
3383,w_52c1af6
3384,w_95af6a2
3385,w_a3c6ed0
3386,w_04c1951
3387,w_75bac95
3388,w_57c14db
3389,w_bde9c34
3390,w_a74742c
3391,w_01f8a43
3392,w_ba2f2c4
3393,w_f76af37
3394,w_18df014
3395,w_d708c5a
3396,w_3ee8570
3397,w_0b18e41
3398,w_f2a7635
3399,w_7b3f9d1
3400,w_127f4c6
3401,w_5619521
3402,w_7214e98
3403,w_5f54bf3
3404,w_02e5407
3405,w_54c00ad
3406,w_ab67564
3407,w_98413c8
3408,w_ffcd98e
3409,w_816d462
3410,w_e98432b
3411,w_60cc444
3412,w_6ce20f3
3413,w_2b485a8
3414,w_6cb31c8
3415,w_551f5ca
3416,w_28cd742
3417,w_4ce0510
3418,w_19ca2c6
3419,w_9b098ea
3420,w_38efc2d
3421,w_d09e61a
3422,w_cc759cd
3423,w_aa7e5f4
3424,w_71f6bc5
3425,w_faa4239
3426,w_6d05f7f
3427,w_63d1ea6
3428,w_8697f5f
3429,w_d635930
3430,w_29f00ae
3431,w_1a9a38e
3432,w_29cf24b
3433,w_8cd7651
3434,w_7aaa569
3435,w_a5ab9d1
3436,w_153645e
3437,w_77e3e0f
3438,w_2dd15d3
3439,w_8a5ff14
3440,w_a646643
3441,w_1b224c1
3442,w_ff2c4a4
3443,w_a80620a
3444,w_aed8c22
3445,w_f5915b0
3446,w_2e42cc0
3447,w_1eff98a
3448,w_e64c9a6
3449,w_f460394
3450,w_c26666e
3451,w_cdda58e
3452,w_329e594
3453,w_b29214f
3454,w_0d85e59
3455,w_d59cb45
3456,w_f5eb6c6
3457,w_53dbf9d
3458,w_fa9c3d8
3459,w_223cebd
3460,w_0de84f0
3461,w_4408e45
3462,w_5dbe64d
3463,w_7179c98
3464,w_4ec7c66
3465,w_5aa4856
3466,w_7e253e1
3467,w_edf5f77
3468,w_49b425b
3469,w_cdc0a1c
3470,w_39b22d9
3471,w_dd52cfc
3472,w_fb8ca1e
3473,w_2466659
3474,w_2fdaa7f
3475,w_84fcae8
3476,w_f02bf23
3477,w_2687f1b
3478,w_9a6cbd9
3479,w_b8236d6
3480,w_20548a7
3481,w_964ce09
3482,w_f2b8caf
3483,w_1ec0481
3484,w_788b689
3485,w_901363f
3486,w_65efe4d
3487,w_a966a67
3488,w_27da7aa
3489,w_b329c00
3490,w_44f1d84
3491,w_efebfe8
3492,w_2168ae2
3493,w_69a9f72
3494,w_0f84bf6
3495,w_63d10a1
3496,w_bd65ef8
3497,w_ec91e99
3498,w_abe383e
3499,w_77607b5
3500,w_5b3f55f
3501,w_c887c63
3502,w_9c5ed68
3503,w_c06dd6e
3504,w_ac8329d
3505,w_0da589d
3506,w_55ce558
3507,w_9e4a26f
3508,w_d0932d8
3509,w_905d41b
3510,w_690fc6b
3511,w_31980d6
3512,w_974c0ea
3513,w_0c6d50d
3514,w_697c72e
3515,w_c8af414
3516,w_7351f46
3517,w_33909b8
3518,w_b9e00eb
3519,w_a18d0dc
3520,w_5c13154
3521,w_c280a12
3522,w_d2ab9c4
3523,w_a4678de
3524,w_d417748
3525,w_4072313
3526,w_1746c88
3527,w_43966a3
3528,w_f51b4bc
3529,w_7e9dc07
3530,w_02b775b
3531,w_3c2ec7a
3532,w_06a6351
3533,w_242a05d
3534,w_1904e8c
3535,w_edcb241
3536,w_44cccf6
3537,w_3449e4f
3538,w_01e1223
3539,w_e90c89f
3540,w_e0e133a
3541,w_ed8a846
3542,w_8f2fb79
3543,w_d8f848c
3544,w_09d654f
3545,w_aed1e43
3546,w_b282692
3547,w_b59c523
3548,w_1af5d59
3549,w_87c4190
3550,w_7f3a122
3551,w_395d578
3552,w_fcda065
3553,w_851a7f4
3554,w_97f5054
3555,w_e6d89c0
3556,w_94e071d
3557,w_9a2d56b
3558,w_f1b565a
3559,w_5be8e63
3560,w_116a51f
3561,w_0b04c08
3562,w_1a29ba5
3563,w_f0a4a2a
3564,w_4b87cba
3565,w_c5e13f8
3566,w_9f638d8
3567,w_11d8e5a
3568,w_5a29f9d
3569,w_3320e76
3570,w_a3abc56
3571,w_7437489
3572,w_a2b8172
3573,w_bc5f0f5
3574,w_6a16373
3575,w_9a1d8e7
3576,w_a14a253
3577,w_8bdc211
3578,w_ea96346
3579,w_bbd9409
3580,w_ad0d6ec
3581,w_046634b
3582,w_1772ed2
3583,w_3c7b2e6
3584,w_3ca387d
3585,w_214c09a
3586,w_e3f7187
3587,w_f69889f
3588,w_8a2e496
3589,w_a17d153
3590,w_9874f0d
3591,w_842623c
3592,w_fe6f08d
3593,w_3eaef21
3594,w_8861f65
3595,w_c915956
3596,w_c6f1bff
3597,w_4195fc3
3598,w_e62b5d8
3599,w_7cd711c
3600,w_8329cea
3601,w_099ab25
3602,w_22b09d0
3603,w_32475a1
3604,w_bf8c3d2
3605,w_dd66cf9
3606,w_5a2075e
3607,w_9d136ff
3608,w_66fb697
3609,w_c35b3ae
3610,w_7faebe3
3611,w_6ae7a93
3612,w_5b08542
3613,w_817f022
3614,w_123a47f
3615,w_52a081c
3616,w_157ba16
3617,w_de2c79f
3618,w_6be343c
3619,w_62aed54
3620,w_f8d2cd9
3621,w_2356a6d
3622,w_c551c9d
3623,w_48bcad8
3624,w_9b00e07
3625,w_c690728
3626,w_d6856ab
3627,w_718ce15
3628,w_2811cea
3629,w_02c9470
3630,w_0bfb109
3631,w_b588283
3632,w_c6372b8
3633,w_419d308
3634,w_fae3939
3635,w_9c383c8
3636,w_54b0844
3637,w_b890652
3638,w_218b25e
3639,w_bb37d93
3640,w_0ac9006
3641,w_fbb485b
3642,w_73e1d5b
3643,w_e94d02c
3644,w_e0e5c9e
3645,w_103488f
3646,w_10a366f
3647,w_fd1cb9d
3648,w_e3fbc27
3649,w_2be1c9c
3650,w_cbedcb0
3651,w_35f0fd9
3652,w_4b950da
3653,w_79f5620
3654,w_5fa315f
3655,w_1e31d24
3656,w_69e1d0a
3657,w_93b64e9
3658,w_19a5685
3659,w_a8494ea
3660,w_096bc48
3661,w_db7e2c5
3662,w_3c304db
3663,w_ccf547c
3664,w_a3868fb
3665,w_89c65ac
3666,w_b34793e
3667,w_08f1502
3668,w_ac69cf7
3669,w_aa15df6
3670,w_7763134
3671,w_309a2b3
3672,w_770eb84
3673,w_9496577
3674,w_9dab60c
3675,w_67de30b
3676,w_1ed4dde
3677,w_a3cd405
3678,w_dfd7ee8
3679,w_ca0ec7c
3680,w_4a074b8
3681,w_d36f58c
3682,w_206742f
3683,w_308bd26
3684,w_9136f33
3685,w_af890ad
3686,w_73bed18
3687,w_8327e8d
3688,w_8971f1d
3689,w_9e22ded
3690,w_a59075f
3691,w_c102acf
3692,w_16ea0b2
3693,w_da2efe0
3694,w_f96592f
3695,w_79071e8
3696,w_3d1c2ef
3697,w_81ff1c5
3698,w_fe922c3
3699,w_7914111
3700,w_24fda6e
3701,w_9989964
3702,w_680e011
3703,w_d8e752e
3704,w_0471bdf
3705,w_7276f4b
3706,w_06972d2
3707,w_e9ffbe9
3708,w_1274a11
3709,w_8b9672e
3710,w_efd3f81
3711,w_64befc3
3712,w_da0b8b5
3713,w_4a35b7b
3714,w_39776da
3715,w_a0fc1a7
3716,w_731e3aa
3717,w_61ffd2c
3718,w_4808f0a
3719,w_f03ca16
3720,w_212b985
3721,w_6a2c07f
3722,w_e6ddfe1
3723,w_38e4aae
3724,w_98b86d9
3725,w_7de72c5
3726,w_b70a0c4
3727,w_4a4546c
3728,w_d9f1ea6
3729,w_9cb2dba
3730,w_d0e5d1d
3731,w_d398969
3732,w_f12580c
3733,w_0265cb6
3734,w_c2474a2
3735,w_589b830
3736,w_cf25b86
3737,w_0324b97
3738,w_62c6a8c
3739,w_263e243
3740,w_5317c46
3741,w_130508d
3742,w_82ec5f0
3743,w_778ee6e
3744,w_715d152
3745,w_0c6dbbe
3746,w_a1114ee
3747,w_5c07f42
3748,w_b318111
3749,w_8244367
3750,w_d20befa
3751,w_ba56291
3752,w_8f593d4
3753,w_fe054f3
3754,w_95874a5
3755,w_91a96d8
3756,w_9e1e278
3757,w_fe8233d
3758,w_8f28757
3759,w_084d01c
3760,w_21745f8
3761,w_fd1a27f
3762,w_8740039
3763,w_f81c626
3764,w_5126776
3765,w_ed69e9c
3766,w_e41fd4f
3767,w_83accca
3768,w_b8ea509
3769,w_89ca343
3770,w_d053be5
3771,w_432b162
3772,w_c9111ac
3773,w_db3621e
3774,w_7554f44
3775,w_0793503
3776,w_f3b63ba
3777,w_6ba475f
3778,w_ef6e6a9
3779,w_4696a5a
3780,w_489e374
3781,w_479cb36
3782,w_ec27074
3783,w_4439f3d
3784,w_c63fdb6
3785,w_552a16e
3786,w_544d0c1
3787,w_22b8a16
3788,w_8a31e6c
3789,w_57e8a80
3790,w_46a4473
3791,w_6768b8c
3792,w_a524549
3793,w_8bc3f0a
3794,w_f0a2e40
3795,w_42cc88d
3796,w_0e40867
3797,w_f83b1f9
3798,w_ad6edbe
3799,w_d686541
3800,w_fb4d1f1
3801,w_654a5bb
3802,w_6a2328a
3803,w_fd6e8d2
3804,w_9ec358c
3805,w_4772747
3806,w_6598219
3807,w_9564830
3808,w_86ff8a6
3809,w_f5a2610
3810,w_72dfe51
3811,w_d1033fa
3812,w_1a2b4f2
3813,w_25ec80a
3814,w_cf00b01
3815,w_029013f
3816,w_adc6e1b
3817,w_0e81e60
3818,w_0378699
3819,w_ecbf9fa
3820,w_26bd720
3821,w_2cdf820
3822,w_379785d
3823,w_637f363
3824,w_43e45b6
3825,w_5bc5e63
3826,w_934736d
3827,w_6a6b3b3
3828,w_e126028
3829,w_a8da4a3
3830,w_9845f16
3831,w_8d88c82
3832,w_fe36b07
3833,w_ddf0c2c
3834,w_e39dcea
3835,w_84398be
3836,w_affc813
3837,w_147b62b
3838,w_af76f1e
3839,w_64433af
3840,w_86113c4
3841,w_7f81114
3842,w_7bdfc11
3843,w_773509f
3844,w_30dc5ce
3845,w_2018f6c
3846,w_ddad87e
3847,w_7e9e89f
3848,w_e8ca955
3849,w_988f6b3
3850,w_4cc3219
3851,w_3549f7a
3852,w_e613f12
3853,w_987a36f
3854,w_e7e6ef2
3855,w_6ddff9b
3856,w_2ffed9c
3857,w_717a293
3858,w_0013924
3859,w_91e06de
3860,w_b9d27c6
3861,w_d3ab153
3862,w_ff94ad6
3863,w_9b318aa
3864,w_d96c946
3865,w_9a4bd76
3866,w_235b156
3867,w_ea4935f
3868,w_4b04829
3869,w_aeaeeb5
3870,w_c4cafb8
3871,w_3d3c0f9
3872,w_7b4a658
3873,w_01d6ca0
3874,w_69e7dab
3875,w_0caa554
3876,w_fd3e88d
3877,w_d9055d1
3878,w_b7d5069
3879,w_b9df6da
3880,w_73c9ba2
3881,w_3aa1da4
3882,w_f802d74
3883,w_075aa6e
3884,w_a4d41b4
3885,w_076c122
3886,w_6f580eb
3887,w_5af7a9c
3888,w_88f693b
3889,w_86e5d8c
3890,w_80c4153
3891,w_0a2af22
3892,w_65e2424
3893,w_cfddb15
3894,w_52e7cf6
3895,w_338d945
3896,w_1eaebf2
3897,w_b6689cc
3898,w_dbd2cff
3899,w_0e4ef50
3900,w_6719a5b
3901,w_1854334
3902,w_1948625
3903,w_4b18498
3904,w_e73d83c
3905,w_e8ae8c1
3906,w_b9f5b8b
3907,w_e428015
3908,w_5bb7ae9
3909,w_776ba6e
3910,w_505a141
3911,w_a51b387
3912,w_fd218ba
3913,w_30cf2ca
3914,w_598b8ab
3915,w_f790728
3916,w_76c2a95
3917,w_5fda054
3918,w_d6a3892
3919,w_2d2de1d
3920,w_3cbccb7
3921,w_d0b237f
3922,w_449503f
3923,w_46ec664
3924,w_44a137d
3925,w_3d8c865
3926,w_1e9d5c7
3927,w_f6c23d5
3928,w_8e451d9
3929,w_9f718e8
3930,w_98baff9
3931,w_120927e
3932,w_65428d9
3933,w_6e742e5
3934,w_1a4f16e
3935,w_a048f26
3936,w_081dd6e
3937,w_61cf42e
3938,w_8fab53d
3939,w_e249d94
3940,w_8aab1d4
3941,w_6503ccd
3942,w_5fc0120
3943,w_00d8453
3944,w_ca8bfb4
3945,w_e3caa40
3946,w_7b1686d
3947,w_ba9bc6d
3948,w_94c6edb
3949,w_9562910
3950,w_aed023d
3951,w_7d19608
3952,w_302c025
3953,w_41ed8e8
3954,w_35c8057
3955,w_c663985
3956,w_1ecfe96
3957,w_6547e12
3958,w_ac851eb
3959,w_945aefe
3960,w_4b7b80b
3961,w_db5cc79
3962,w_552ec4e
3963,w_20848b7
3964,w_ff7630a
3965,w_6485cd4
3966,w_eec1133
3967,w_76387b4
3968,w_0d0ecfb
3969,w_e5ed2d6
3970,w_559ce61
3971,w_f68d0af
